"","x"
"310",0.438561001453684
"311",0.420005623315548
"312",0.469453784833948
"313",0.465954041128837
"314",0.565518047307439
"315",0.596552473844645
"316",0.481558221455918
"317",0.468720741368204
"318",0.5
"319",0.592154285386183
"320",0.5
"321",0.517445062112677
"322",0.521231352310808
"323",0.484296375374212
"324",0.581574260499993
"325",0.53223695821767
"326",0.458391892254606
"327",0.52170345616575
"328",0.436105130259414
"329",0.506543719478621
"330",0.50766562690063
"331",0.447903157735841
"332",0.490240895273479
"333",0.524244483523032
"334",0.534194738853449
"335",0.551414419182201
"336",0.446023048228979
"337",0.556458946276966
"338",0.539908291559191
"339",0.565254576674595
"340",0.548217368684402
"341",0.552551382889336
"342",0.584975375395091
"343",0.590308924839633
"344",0.581302748252855
"345",0.488256181874231
"346",0.528630745676653
"347",0.5529001541837
"348",0.502453060700267
"349",0.56201170422652
"350",0.503679594068453
"351",0.568330749405067
"352",0.5
"353",0.536320414755792
"354",0.53098348726322
"355",0.527459328644355
"356",0.519936223245643
"357",0.568304427834606
"358",0.53715959528352
"359",0.501213846478186
"360",0.5
"361",0.582103488200007
"362",0.496507749888612
"363",0.496377678000351
"364",0.425262384971218
"365",0.534726032847349
"366",0.530627158679561
"367",0.585678709154323
"368",0.590565516551561
"369",0.571608663210233
"370",0.499630392338185
"371",0.5
"372",0.581622502789131
"373",0.546237093809611
"374",0.494900808718155
"375",0.446473867454661
"376",0.402715652251425
"377",0.489589080390102
"378",0.5
"379",0.464471948877589
"380",0.564301337667694
"381",0.429450588175403
"382",0.573356324830738
"383",0.54257094580076
"384",0.40686469058277
"385",0.441578937777256
"386",0.599335949296443
"387",0.437933595534
"388",0.40402457165773
"389",0.556963611829934
"390",0.562093151926385
"391",0.583075252474248
"392",0.409368039825157
"393",0.549090034456837
"394",0.528156735164604
"395",0.564501821433053
"396",0.501397951099478
"397",0.507545101969595
"398",0.453973261105442
"399",0.501217242746046
"400",0.524257921502351
"401",0.504566249255633
"402",0.501359081562783
"403",0.466351386689762
"404",0.521859424689312
"405",0.5
"406",0.594127357548501
"407",0.591364081322786
"408",0.468213119401365
"409",0.519769456612042
"410",0.489149725334902
"411",0.481572411522982
"412",0.52762446542154
"413",0.586257744070367
"414",0.441287014596268
"415",0.478138589747143
"416",0.486808587373372
"417",0.517750059660431
"418",0.580023608352381
"419",0.5
"420",0.585612723090468
"421",0.547062131287204
"422",0.534001480786439
"423",0.481785957025039
"424",0.50668409972805
"425",0.464171063308532
"426",0.5
"427",0.508131666016968
"428",0.577519755925238
"429",0.591277768646597
"430",0.408469376727962
"431",0.492609687820381
"432",0.451005193521205
"433",0.412303267181205
"434",0.480885930781585
"435",0.467826528784231
"436",0.531432538190648
"437",0.573616833070232
"438",0.477682721654671
"439",0.460763024964213
"440",0.570488538625059
"441",0.565208758640549
"442",0.437544504438127
"443",0.566104722120349
"444",0.573905018758358
"445",0.514543252812625
"446",0.489648305854814
"447",0.427414539244053
"448",0.571423532321558
"449",0.471510255356062
"450",0.485600414171559
"451",0.544279100967097
"452",0.419886128328833
"453",0.555961280340293
"454",0.5936473370525
"455",0.426027164731549
"456",0.565213759116894
"457",0.50706612774259
"458",0.531866224886892
"459",0.536659260479161
"460",0.571971241874789
"461",0.49524249849242
"462",0.44441566539101
"463",0.500317770230725
"464",0.485035132076091
"465",0.567080050421392
"466",0.50220395688941
"467",0.593051983130509
"468",0.455710598044793
"469",0.551105656966148
"470",0.571909158160675
"471",0.562798075466107
"472",0.561475216867286
"473",0.42548969691299
"474",0.574061315531788
"475",0.505849647347999
"476",0.560572701766413
"477",0.5
"478",0.505080490049275
"479",0.457592273600646
"480",0.44244988622641
"481",0.482709250691098
"482",0.502154438089659
"483",0.565371594548725
"484",0.529660258785335
"485",0.590473734386583
"486",0.589417988477466
"487",0.533544011090008
"488",0.475997812146672
"489",0.5
"490",0.573744647632455
"491",0.450516782180952
"492",0.518290337593984
"493",0.545272831925237
"494",0.412626336775198
"495",0.468289745412865
"496",0.420236370252562
"497",0.406919963433886
"498",0.535886604523681
"499",0.586884026142428
"500",0.592874753237751
"501",0.562709231180771
"502",0.56187693111906
"503",0.465300223199629
"504",0.569913115677212
"505",0.507944130144956
"506",0.523062884121591
"507",0.461281615695579
"508",0.490922922708009
"509",0.473565972996939
"510",0.536033477031432
"511",0.536201366075085
"512",0.53691901555695
"513",0.534601395658303
"514",0.582452729878826
"515",0.5
"516",0.576782590122605
"517",0.508119624208738
"518",0.442653232957752
"519",0.473418688928858
"520",0.41749125415791
"521",0.55871819593946
"522",0.503630418035937
"523",0.559020257319084
"524",0.597363656903607
"525",0.523659309908655
"526",0.561628827207541
"527",0.403635432938021
"528",0.545843051956839
"529",0.495637762804605
"530",0.579833247728138
"531",0.580059406254491
"532",0.57717417502973
"533",0.526042992670804
"534",0.575715481605009
"535",0.578573436389174
"536",0.513390790065154
"537",0.579889341831043
"538",0.568975376656567
"539",0.455897314130049
"540",0.551496888946929
"541",0.494420132558232
"542",0.579806755060441
"543",0.55985298635028
"544",0.590969784870331
"545",0.56498525599972
"546",0.478076591724537
"547",0.546070349564507
"548",0.567467086418852
"549",0.488152031586948
"550",0.423021280258884
"551",0.596632370370791
"552",0.527151820771934
"553",0.56252986089783
"554",0.505243776461617
"555",0.549634030792887
"556",0.595827167283506
"557",0.568441672246502
"558",0.531355797753461
"559",0.421198311237916
"560",0.513263233854582
"561",0.573245806168641
"562",0.541000174979581
"563",0.550588513364248
"564",0.449044430699981
"565",0.570316945510664
"566",0.54828340390431
"567",0.528866246669373
"568",0.519337335279042
"569",0.407211275870486
"570",0.553151422962678
"571",0.462177135404665
"572",0.5
"573",0.536507225378649
"574",0.539922052413449
"575",0.548057331015154
"576",0.5
"577",0.576685239892262
"578",0.557759682185514
"579",0.486915223163801
"580",0.460179879357397
"581",0.423200254619419
"582",0.522563415175483
"583",0.416363140999727
"584",0.49794770470018
"585",0.522960734480577
"586",0.576830772232237
"587",0.567753074536396
"588",0.557140055995535
"589",0.54428064900216
"590",0.593490875201358
"591",0.500030211848378
"592",0.444636027662051
"593",0.573619476671172
"594",0.499728514316232
"595",0.52011953161065
"596",0.47662504655504
"597",0.41139439619766
"598",0.504723182847851
"599",0.47771203407509
"600",0.595058354819044
"601",0.537684579198002
"602",0.408076398070999
"603",0.420009557487756
"604",0.544971564789847
"605",0.414376976587811
"606",0.452879237380249
"607",0.565751558968884
"608",0.581669018836278
"609",0.559195631241528
"610",0.567803479199638
"611",0.529461589487134
"612",0.477325152019049
"613",0.502532511945204
"614",0.508193192504941
"615",0.502653274082929
"616",0.480457924978681
"617",0.553891028880182
"618",0.520650375696156
"619",0.57203374453085
"620",0.589295020913479
"621",0.458901904628868
"622",0.462643383508049
"623",0.509243950103872
"624",0.480746006300762
"625",0.5
"626",0.484804188831615
"627",0.496561282644259
"628",0.593682942257562
"629",0.438558450978207
"630",0.556952156325436
"631",0.590921920413854
"632",0.57772520341008
"633",0.480308085222753
"634",0.440169562449355
"635",0.490411284871655
"636",0.567562383244007
"637",0.5
"638",0.420338979639549
"639",0.488723515850725
"640",0.433466046836309
"641",0.565992464938777
"642",0.404629565960704
"643",0.452535140046544
"644",0.407646152722648
"645",0.548525845392049
"646",0.567875346028294
"647",0.592952794255774
"648",0.572607504171246
"649",0.5
"650",0.5
"651",0.56000763165971
"652",0.435715986741199
"653",0.498616224028305
"654",0.576855625373179
"655",0.474041338743195
"656",0.442302413766833
"657",0.559714095057586
"658",0.495336315499612
"659",0.566519985222004
"660",0.5
"661",0.570654607550587
"662",0.5
"663",0.451691104816457
"664",0.578314726461836
"665",0.568443003943213
"666",0.585040000453742
"667",0.524415809513559
"668",0.593988158570958
"669",0.5
"670",0.513217145915674
"671",0.474211617550402
"672",0.5146491934796
"673",0.547001959562066
"674",0.443350351555953
"675",0.51501192407692
"676",0.546717805136821
"677",0.514103454056593
"678",0.577571403659103
"679",0.511821900024516
"680",0.422330621042133
"681",0.505378810846921
"682",0.595750549596278
"683",0.453239288623124
"684",0.422427460852344
"685",0.525971282617605
"686",0.559966756297123
"687",0.564713962222107
"688",0.591663211359413
"689",0.448484314690121
"690",0.567011185990155
"691",0.519755489481064
"692",0.538325249382765
"693",0.565138036836034
"694",0.521537476378325
"695",0.451404819819907
"696",0.563263097837913
"697",0.567414656661569
"698",0.52273666014606
"699",0.43985127015786
"700",0.50615721271682
"701",0.5
"702",0.407433879501726
"703",0.508231072557259
"704",0.506966011999965
"705",0.508822129357817
"706",0.502463984260949
"707",0.493981980387119
"708",0.581682787376365
"709",0.562024028770591
"710",0.422705537745258
"711",0.596479174034127
"712",0.478576148540025
"713",0.5
"714",0.495743702990299
"715",0.5
"716",0.447274658533793
"717",0.527555490035461
"718",0.449156529231711
"719",0.524813581442707
"720",0.516833470486164
"721",0.450830347467317
"722",0.520216285815803
"723",0.416290951045683
"724",0.558268379214891
"725",0.434435992436173
"726",0.597757767998809
"727",0.40630784173087
"728",0.43109846869229
"729",0.553428612965489
"730",0.433094494361468
"731",0.598094471139694
"732",0.477505867710649
"733",0.506032782025386
"734",0.588471710991697
"735",0.439773950633045
"736",0.585507099184754
"737",0.5
"738",0.521900858647706
"739",0.51992798151483
"740",0.590517502714227
"741",0.513595260800041
"742",0.58965025913996
"743",0.513037110031115
"744",0.53298328497194
"745",0.448473640810759
"746",0.415492967307706
"747",0.5
"748",0.47161644615444
"749",0.505604008557343
"750",0.471128902849094
"751",0.529185156877776
"752",0.533028233948046
"753",0.514547853621949
"754",0.541186846604067
"755",0.486817523627686
"756",0.54345198627952
"757",0.505440510971965
"758",0.410712825977823
"759",0.503845166187152
"760",0.5
"761",0.599570414937275
"762",0.415407899610084
"763",0.520947406897759
"764",0.507040223501773
"765",0.5
"766",0.432948563280903
"767",0.52455147266591
"768",0.441423304611963
"769",0.527711061927874
"770",0.57310401742578
"771",0.464861785877857
"772",0.58190585329115
"773",0.565374149814965
"774",0.556455210587598
"775",0.402593346384408
"776",0.524928222071936
"777",0.500737036396328
"778",0.598632520510409
"779",0.552864858100848
"780",0.49583839897926
"781",0.555354326085655
"782",0.434438932628309
"783",0.493090146859551
"784",0.471356203289594
"785",0.516302882316875
"786",0.463945040378845
"787",0.469116884780363
"788",0.518541060518061
"789",0.519817100865753
"790",0.596405307796427
"791",0.527118369347888
"792",0.475185194054655
"793",0.542931892123241
"794",0.513123999210999
"795",0.545559242638082
"796",0.517109097333981
"797",0.534465821142456
"798",0.55127880917039
"799",0.527428619488554
"800",0.539730937517532
"801",0.466982440220641
"802",0.568806542573245
"803",0.408793494325785
"804",0.492692345218318
"805",0.561014320437495
"806",0.451089257772252
"807",0.539437762182136
"808",0.557076550965386
"809",0.584161946240638
"810",0.556536522567135
"811",0.444813471662727
"812",0.420169633566186
"813",0.400932338826402
"814",0.5
"815",0.550113312236463
"816",0.499332595133593
"817",0.49305109194909
"818",0.529118791750346
"819",0.489554028266654
"820",0.54168615844044
"821",0.5
"822",0.529924530823069
"823",0.520330302419632
"824",0.5
"825",0.503830774584157
"826",0.581669002664705
"827",0.495740125741778
"828",0.516768753230989
"829",0.5
"830",0.48630957592867
"831",0.571626387256196
"832",0.526185359984944
"833",0.580768054874216
"834",0.505471040642878
"835",0.598018098458052
"836",0.481198533389405
"837",0.511775354298364
"838",0.495674121501873
"839",0.504311888248453
"840",0.532843722769129
"841",0.596582156801602
"842",0.460993200004417
"843",0.550025403725726
"844",0.5
"845",0.424453480210389
"846",0.468025715013104
"847",0.564546927757521
"848",0.517741992888002
"849",0.498170544964497
"850",0.55872958067031
"851",0.503789216739942
"852",0.5
"853",0.5
"854",0.459917239405044
"855",0.5
"856",0.590678079454409
"857",0.4952501351864
"858",0.482494607273953
"859",0.558045199045886
"860",0.54449891852206
"861",0.453205192477179
"862",0.423428026274787
"863",0.546347085197405
"864",0.41044534473983
"865",0.576265655376231
"866",0.4549827853231
"867",0.5
"868",0.469219681861324
"869",0.493155703935402
"870",0.57895664315621
"871",0.496291303339959
"872",0.50633076908923
"873",0.503830774584156
"874",0.505471040642878
"875",0.5
"876",0.491927103266306
"877",0.580253543905371
"878",0.526293347446339
"879",0.496072066204299
"880",0.522513243606211
"881",0.485874520508046
"882",0.411792617467016
"883",0.503830774584156
"884",0.5
"885",0.543106717210186
"886",0.440752350571976
"887",0.5
"888",0.588433259505104
"889",0.5
"890",0.513406585967437
"891",0.553688016395956
"892",0.497267224328694
"893",0.509326180536824
"894",0.509464194147854
"895",0.57656196715892
"896",0.57102632135213
"897",0.594582627447209
"898",0.54700737452985
"899",0.5
"900",0.554825367164509
"901",0.5
"902",0.481290528277093
"903",0.442665077370395
"904",0.5
"905",0.51061110224841
"906",0.551505070104578
"907",0.491247789205016
"908",0.459863772525077
"909",0.53695639926876
"910",0.458923924777659
"911",0.595579909500642
"912",0.5
"913",0.423697345245552
"914",0.544982213124109
"915",0.588617442602345
"916",0.579092326796294
"917",0.537240147866913
"918",0.568990147762737
"919",0.508084954324813
"920",0.559247649428024
"921",0.4809599780865
"922",0.496691430200091
"923",0.51305163022927
"924",0.5952450770617
"925",0.588838015891496
"926",0.5
"927",0.592720992566867
"928",0.536059596144469
"929",0.443539176077233
"930",0.597400703960747
"931",0.407486511775484
"932",0.599449597023288
"933",0.5
"934",0.420550679366516
"935",0.420527408651308
"936",0.557078792486726
"937",0.49375241329323
"938",0.539675382378171
"939",0.560913125478934
"940",0.512960936276061
"941",0.468897561547942
"942",0.490709961271778
"943",0.504542531407501
"944",0.476369565840495
"945",0.526553784144091
"946",0.505408320777337
"947",0.5
"948",0.441420248157492
"949",0.457458941079942
"950",0.567773478222151
"951",0.493216618443991
"952",0.5
"953",0.4449129252433
"954",0.586364739046241
"955",0.556153598646415
"956",0.570743014641885
"957",0.497243930032659
"958",0.503822878061041
"959",0.496658996405129
"960",0.430323830195018
"961",0.55851355004805
"962",0.452866275268417
"963",0.5
"964",0.495056075165029
"965",0.51934039354929
"966",0.416919925659819
"967",0.5
"968",0.482847742860019
"969",0.501107711240369
"970",0.476504917701761
"971",0.521662062741679
"972",0.531858554198806
"973",0.5
"974",0.5
"975",0.5
"976",0.518321533246082
"977",0.456952450535536
"978",0.495637737323779
"979",0.534155975446
"980",0.543466857355702
"981",0.444832418871825
"982",0.5
"983",0.548061674905723
"984",0.501010284983836
"985",0.548389979587824
"986",0.582123016056304
"987",0.583561719221839
"988",0.47540229224487
"989",0.415951752713641
"990",0.555135849973031
"991",0.409261403700932
"992",0.431743181899649
"993",0.520045244413134
"994",0.5
"995",0.583016113607805
"996",0.487343158290063
"997",0.5
"998",0.435893126510158
"999",0.413577202814305
"1000",0.576119499886347
"1001",0.5
"1002",0.488301285363646
"1003",0.520725809872275
"1004",0.508729928170492
"1005",0.497515587274045
"1006",0.57846947281401
"1007",0.402599296039253
"1008",0.552322505960349
"1009",0.503333090131087
"1010",0.5
"1011",0.49366923091077
"1012",0.503307707122791
"1013",0.522277363889021
"1014",0.511756642058589
"1015",0.431437204853885
"1016",0.543186360064029
"1017",0.5
"1018",0.5
"1019",0.489949605137761
"1020",0.568090323843424
"1021",0.403284319492038
"1022",0.565615305802742
"1023",0.441023773965364
"1024",0.5
"1025",0.439098542823432
"1026",0.5
"1027",0.563790217509492
"1028",0.5
"1029",0.496432295050352
"1030",0.5
"1031",0.59072460025252
"1032",0.464087621497519
"1033",0.514923853049684
"1034",0.52509549629941
"1035",0.5
"1036",0.49059623627807
"1037",0.470682781594732
"1038",0.508432854087247
"1039",0.504252119769662
"1040",0.506319594805585
"1041",0.5952521387163
"1042",0.579373186800088
"1043",0.531102438452058
"1044",0.5
"1045",0.572690766010182
"1046",0.578427110064545
"1047",0.559752709928302
"1048",0.478813306275592
"1049",0.420202784076377
"1050",0.530319859398872
"1051",0.543832701136685
"1052",0.500628869124695
"1053",0.585178046342258
"1054",0.493528979144201
"1055",0.415465764501303
"1056",0.560784363093845
"1057",0.5
"1058",0.498997555200195
"1059",0.487056227782158
"1060",0.572752344634899
"1061",0.589923399093676
"1062",0.442568005464268
"1063",0.557562305867361
"1064",0.50900375870287
"1065",0.599600657408199
"1066",0.530081865645602
"1067",0.515355820606555
"1068",0.404180527533526
"1069",0.466542978856314
"1070",0.597407833141519
"1071",0.5
"1072",0.557154547572002
"1073",0.551053101414072
"1074",0.438448548471245
"1075",0.436209782490508
"1076",0.425142745218179
"1077",0.514430810296119
"1078",0.54936874024109
"1079",0.45086247887904
"1080",0.579355796636571
"1081",0.599784479522572
"1082",0.589943913251915
"1083",0.437122314355147
"1084",0.581071927928012
"1085",0.409713722314379
"1086",0.498875898316347
"1087",0.561449553925862
"1088",0.5
"1089",0.455527331666214
"1090",0.492997844304837
"1091",0.550757314153824
"1092",0.425094007471115
"1093",0.497758472774257
"1094",0.550219517874395
"1095",0.475736587578243
"1096",0.5
"1097",0.469884311100604
"1098",0.572391353423061
"1099",0.586186379433278
"1100",0.495933197284527
"1101",0.501145297632585
"1102",0.527413960440266
"1103",0.541844141875564
"1104",0.489731262516911
"1105",0.489117426502371
"1106",0.489640367835769
"1107",0.435267325090548
"1108",0.4789443714034
"1109",0.513439030529956
"1110",0.510631203442626
"1111",0.510004905461934
"1112",0.580309177075345
"1113",0.570028375994986
"1114",0.435233061352369
"1115",0.51450114848533
"1116",0.44051106569074
"1117",0.48306617391743
"1118",0.496310784725582
"1119",0.472013538762769
"1120",0.508781820111344
"1121",0.405021815226937
"1122",0.415029467645965
"1123",0.429805630823026
"1124",0.406601100349928
"1125",0.52900089742375
"1126",0.461203605464358
"1127",0.408204430980511
"1128",0.474782413596877
"1129",0.454841850861532
"1130",0.485466162003106
"1131",0.406630487087602
"1132",0.4569963500612
"1133",0.595578311109564
"1134",0.522743193027982
"1135",0.525888285948516
"1136",0.449270242809007
"1137",0.526004559200451
"1138",0.596053513757862
"1139",0.502775482906777
"1140",0.53748707982988
"1141",0.451264566954139
"1142",0.566259420427957
"1143",0.45998460841773
"1144",0.568982087395964
"1145",0.450516858395764
"1146",0.425179120637174
"1147",0.468606078355524
"1148",0.53334997287861
"1149",0.5
"1150",0.492567803705112
"1151",0.555479028507704
"1152",0.573282925866429
"1153",0.544840323042832
"1154",0.555101587836886
"1155",0.447746017923272
"1156",0.547633918838411
"1157",0.434769308073791
"1158",0.56916544707616
"1159",0.558807044860031
"1160",0.482831360285094
"1161",0.479032601363703
"1162",0.508038997813572
"1163",0.46618763192841
"1164",0.413391576892327
"1165",0.5
"1166",0.416324185160413
"1167",0.479200670441988
"1168",0.482452446986801
"1169",0.5
"1170",0.480543676222002
"1171",0.545642600965395
"1172",0.447597284912042
"1173",0.543174935592613
"1174",0.560137155385282
"1175",0.504330358916235
"1176",0.489324838684285
"1177",0.480543676222002
"1178",0.460958990934478
"1179",0.594846385003213
"1180",0.490197266395691
"1181",0.514933014022008
"1182",0.511701955721404
"1183",0.529717660330276
"1184",0.539394372303508
"1185",0.421877439804729
"1186",0.447746271517431
"1187",0.446311923188713
"1188",0.48598048521652
"1189",0.483214308456106
"1190",0.511367252891857
"1191",0.504709181932156
"1192",0.567949785742677
"1193",0.477012157866623
"1194",0.441025260353261
"1195",0.584386071544303
"1196",0.5
"1197",0.565178494090923
"1198",0.513515280150098
"1199",0.402305039365155
"1200",0.522234482752701
"1201",0.486799176658371
"1202",0.490209725580255
"1203",0.521635393717934
"1204",0.437512469334534
"1205",0.5
"1206",0.519465070157122
"1207",0.554531473888496
"1208",0.416560096355163
"1209",0.586097767172982
"1210",0.590380056963501
"1211",0.5
